9.896016858808 1.325670749127 0.3675912283478   -0.00258725626257 -0.002792094392994   -58.03071473818 10.25211218432   -1.194907244512 -0.115917069093   
9.95884871188 1.325813185687 0.3697225243618   -0.002588707572558 -0.002700552920754   -57.65299701001 9.607118153478   -1.207461411226 -0.102583473846   
10.02168056495 1.325950397767 0.3722510830669   -0.002587475514008 -0.002609795655865   -57.25501070467 8.964924171821   -1.21944359408 -0.08964322881591   
10.08451241802 1.326077254513 0.3751579696091   -0.002583705078456 -0.002519865653016   -56.83766610136 8.325965023752   -1.230863557598 -0.07709622525822   
10.1473442711 1.326188815688 0.3784243926262   -0.00257753686164 -0.00243080276824   -56.40185257891 7.690654762285   -1.241731361924 -0.06494169941876   
10.21017612417 1.326280336203 0.382031740982   -0.002569107063836 -0.002342643802605   -55.94843857156 7.05938711461   -1.252057321647 -0.05317827880234   
10.27300797724 1.326347270066 0.3859616171784   -0.002558547501815 -0.002255422641092   -55.47827156316 6.432535904223   -1.261851967322 -0.04180402640545   
10.33583983031 1.326385272859 0.3901958676503   -0.002545985632228 -0.002169170386701   -54.99217810652 5.810455487394   -1.271126009629 -0.03081648296112   
10.39867168338 1.326390203259 0.3947166100699   -0.002531544583263 -0.002083915489969   -54.49096390073 5.193481201845   -1.279890305841 -0.02021270720924   
10.46150353645 1.32635812369 0.3995062579242   -0.002515343196855 -0.001999683873714   -53.97541387697 4.581929824861   -1.288155828791 -0.009989314323438   
10.52433538953 1.326285300634 0.4045475422371   -0.002497496075756 -0.001916499053816   -53.44629232522 3.976100041662   -1.295933637847 -0.0001425122948595   
10.5871672426 1.326168203167 0.4098235313818   -0.002478113644074 -0.001834382254307   -52.90434304506 3.376272915113   -1.303234852371 0.009331862987822   
10.64999909567 1.326003502943 0.4153176470749   -0.00245730219759 -0.001753352521373   -52.35028952039 2.782712373371   -1.310070626216 0.01843831573887   
10.71283094874 1.325788068389 0.421013681846   -0.002435164000829 -0.00167342682569   -51.78483510626 2.195665668308   -1.3164521265 0.027181656656   
10.77566280181 1.325518971362 0.4268958057369   -0.002411797290471 -0.001594620177442   -51.20866326064 1.615363914033   -1.322390508524 0.03556697892227   
10.83849465488 1.325193463118 0.4329485908346   -0.002387296505986 -0.001516945701818   -50.62243775023 1.042022447094   -1.327896905052 0.04359961752033   
10.90132650796 1.324809016545 0.4391569913318   -0.002361752041192 -0.001440414781776   -50.0268029595 0.475841577467   -1.332982389942 0.05128515006708   
10.96415836103 1.32436322817 0.445506409598   -0.002335250993339 -0.001365037063822   -49.42238402847 -0.08299347670647   -1.337657999063 0.05862931585436   
11.0269902141 1.323853997415 0.4519825897306   -0.002307875971031 -0.001290820691712   -48.80978736807 -0.6343110451279   -1.341934644284 0.06563810113188   
11.08982206717 1.323279185845 0.4585718250771   -0.00227970749587 -0.001217772168684   -48.18960054556 -1.177954487883   -1.34582322776 0.07231751656256   
